2365,murue,ho ma,to go with *empty hands,,,
2366,murumu,o,star,,,
2367,murumu,i,phosphorescence (on the ocean),nautical,o murumu inofo-nofo,comet
2368,muruono,,,,,
2369,murutu,i,"grunt, buzz, drone",,,
2370,muta,,stupid,,,
2371,mutiti,,sweet,,,
2372,mutuade,,therefore,,,
2373,nabo,,wound,,,
2374,nafali,,"promise, agreement",,,
2375,naga,,"be *present, exist",,,
2376,naga,,dragon,,,
2377,nagara,,"cable, apable",,,
2378,nagimi,,debt,,,
2379,nahibi,,casava,,,
2380,nahiri,,shallow,,,
2381,nahiri,,COUNT (bamboo),,,
2382,naka,o,soursop,food,,
2383,nako,ha,know,,,
2384,nako,part,COND,,,
2385,nalo,,"rotten, worn",,,
2386,namo-daro,,pigeon,,,
2387,nana,,pus,,,
2388,nanalingi,o,k o tree whose bark is boiled and used in palm wine,,,
2389,nanamo,ho,hunt birds,hunting,,
2390,nanao,o,sleeping *mat,,,
2391,nanere,,dream,,,
2392,nao,,cover,,,
2393,nauoko,o,fish,fish,,
2394,nauru,ma,"man, male",,o hapi ma nauru,bull
2395,nawoko,,,,,
2396,ne,,here,,,
2397,nena,DEM,"this, here",,,
2398,nenanga,DEM,here,,nangoka dau,right here
2399,ngaamaka,,old days,,,
2400,ngabau,o,k o thorny *liana,,,
2401,ngade,part,"nearly, almost",,,
2402,ngaere,o,"river, stream",,,
2403,ngago,,ant,,,
2404,ngagu,,profitable,,,
2405,ngahiri,,product,,,
2406,ngahoko,,nipple,,,
2407,ngai,,COUNT (fish),,,
2408,ngairi,o,stream,,,
2409,ngaku,,"believe, trust",,,
2410,ngale,,"reason, cause",,,
2411,ngale-ngale,,"youth, young man",,,
2412,ngali,,change,,,
2413,ngalo,,crossbeam,,,
2414,ngamo,ho,"quarrel, be *angry",,,
2415,nga-moi,,k o *banana,,,
2416,ngangangoro,o,k o edible *crab,animal,,
2417,ngangoro,ma,splendid,,,
2418,nganiki,,sauce,,,
2419,nganono,,"hope, trust, respect",,,
2420,ngarama,o,k o *eel,fish,,
2421,ngari-ngari,,"single, alone, only",,,
2422,ngaro,part,"yet, nevertheless",,,
2423,ngauku,nanga,ear,body part,,
2424,ngawatero,o,rainbow,,,
2425,ngawele,ho,trip,,,
2426,ngekomo,o,"road, path",,,
2427,ngengenga,o,k o *tree,plant,,
2428,ngi,,container,,,
2429,ngidu,o,small tree *lizard,animal,,
2430,ngidulu,o,small *parakeet,bird,,
2431,ngimoi,NUM,ten,num,,
2432,ngina-ngina,,"narrow, thin",,,
2433,ngiriki,,kernel,,,
2434,ngoere,o,sarong,,,
2435,ngogata,,section a fruit,,,
2436,ngogoro,,dry season,,,
2437,ngohabeloro,o,small sea *snake,animal,,
2438,ngohaka,o,child,,,
2439,ngohaka,,give *birth,,,
2440,ngoheka,o,"woman, female",,,
2441,ngohi,PRO,1,,,
2442,ngoho,,fetch s o,,,
2443,ngohokunu,o,k o *snake,animal,,
2444,ngoi,ma,many (things),,,
2445,ngoi,manga,many (people),,,
2446,ngoko,o,k o *banana,food,,
2447,ngoku,o,k o wood *pigeon,,,
2448,ngoluku,o,,,,
2449,ngolyowo,o,"scaffold, collarbone",body part,,
2450,ngomahoka,,drink entirely,,,
2451,ngomi,PRO,first-person plural exclusive independent pronoun,,,
2452,ngomoti,o,k o wood *pigeon,animal,,
2453,ngona,PRO,second-person singular independent pronoun,,,
2454,ngone,PRO,first-person plural inclusive independent pronoun,,,
2455,ngongaku,,"belief, trust",,,
2456,ngongohaka,o,k o *banana,plant,,
2457,ngoo,,separate,,,
2458,ngooto,,ocean,nautical,,
2459,ngorana,o,door,,,
2460,ngori,PRO,1,,,
2461,ngorumino,o,morning,time,,
2462,ngotera,o,tree *frog,animal,,
2463,ngotiri,o,canoe,,,
2464,ngotiri,ho,to *sail a canoe,nautical,o ngotiri ma dudukuru,crossbeams of the canoe
2465,nguha-nguhama,i,"inedible, stale, mouldy",,,
2466,ngumi,o,"moustache, beard",,,
2467,ngunungu,nanga,nose,body part,o ngunungu ma pidaha,nostril
2468,ngurato,nanga,vein,body part,,
2469,ngute,o,"stair, ladder",,,
2470,ngutuku,o,root,,,
2471,ngutuku,ma,root,plant,o gota ma ngutuku,tree root
2472,ngututu,o,k o tree,Commersonia ebinata Forst,,
2473,nguuhumu,o,alang-alang *grass,Imperata arundinacea Cyrill.,,
2474,ngware,o,grass ???,,,
2475,ni-,PRO,2p,,,
2476,niata,,"invoke spirits, wish, desire",,,
2477,nike,,,,,
2478,nikere,o,k o small *fish,fish,,
2479,niki,ha,"go after, follow",,,
2480,nipa-nipa,,by,,,
2481,niporo,,go aslant,,,
2482,niraka,o,right,,,
2483,niraka,ha,to be to the *right,,o giama ya niraka,right hand
2484,nita,o,light,,,
2485,nitomo,,stick,,,
2486,nituhuhu,,shrew,,,
2487,no-,PRO,2S,,,
2488,noa,ho,"fill, put in",,o kiaronoka o igono yonoauku,they put coconuts in the basket
2489,noara,o,k o fish,fish,,
2490,nobo,,swelling,,,
2491,noboho,,swelling,,,
2492,nonai,,bait,,,
2493,nongu,,charcoal,,,
2494,nouhu,o,k o *tree,plant,,
2495,nowi,ha,"cut off s t thin, peel",,,
2496,nuhu,,island (Jav),,,
2497,nyare,,reef,,,
2498,nyata,,"look at, inquire into",,,
2499,nyau,,fish,,,
2500,nyawa,o,person,,,
2501,nyawa,ma,origin,,o Tobelo ma nyawa,I come from Tobelo
2502,nyawa,ho ma hi,to be accompanied by s o,,,
2503,nyawa-nyawa,o,"doll, painting (of a person), representation of a person",,,
2504,nyiara,,canary tree,,,
2505,nyimo,,fishline,,,
2506,nyoa,,"k o stomach *illness, k o *fish",,,
2507,nyonyau,,"search for fish, fishline",,,
2508,nyonyie,,east,,,
2509,o,NCL,noun marker,,,
2510,oa,,aunt,,,
2511,oaha,i,become *dry,,,
2512,oara,ha,run away,,,
2513,obi,,inflamed,,,
2514,obiri,,spittle,,,
2515,ode,,indeed,,,
2516,odiri,,"burning, hot, spicy",,,
2517,ofi,,flat,,,
2518,oga,,paralyzed,,,
2519,ogana,,coconut milk sauce,,,
2520,ogoro,,stopping of s t,,,
2521,oguru,,thigh,,,
2522,ohaka,,"cooked, done",,,
2523,ohana,ho,"approach, push",,,
2524,-ohi,vsf,repetitive aspectual suffix,,,
2525,ohiki,ha,bathe,,,
2526,ohiki,ho ma,"bathe oneself, take a *bath",,,
2527,ohu,,earthquake,,,
2528,ohumu,,cook,,,
2529,ohungu,o,wasp,animal,,
2530,oiki,,"go, set out",,,
2531,-oka,loc,at,,,
2532,okere,ho,drink,,,
2533,oko,,stand on end,,,
2534,-oko,DIR,seaward,dir,,
2535,okoko,nanga,"chin, lower *jaw",body part,,
2536,ole,,crotch,,,
2537,olete,,penetrate,,,
2538,olu,,overflow,,,
2539,oluku,ho,"not want, refuse s t",,,
2540,olyomo,ho,eat,,,
2541,olyomo,ha,eat s t,,,
2542,omanga,,full,,,
2543,omu,i na,jealous,,,
2544,omu,o,jealousy,,,
2545,omuku,i,ripe,,,
2546,opuru,,spittle,,,
2547,ora,ha,rob,,,
2548,ora,nanga,daughter,kin,,
2549,orahi,o,hour,,,
2550,orangi,,serants,,,
2551,orehe,ho,"cry, whine",,,
2552,oriki,ho,see,,,
2553,oriki,ho hi,see with s t,,,
2554,oriki,ho ma hi,able to see,,tingorikua,I don't see him
2555,oro,,become *cloudy,,,
2556,orumu,,come,,,
2557,orutu,i,fight (of dogs),,,
2558,otaka,,fall,,,
2559,otama,,leave,,,
2560,otili,,canoe (Tug),,,
2561,otini,,handle,,,
2562,oto,,cut,,,
2563,oto,o,"automobile, vehicle",,,
2564,owa,nanga,aunt,kin,,
2565,oworo,,sword,,,
2566,paakoro,i,slippery,,,
2567,paca,,"smear, brush",,,
2568,padaka,,short,,,
2569,padamara,o,lamp,,,
2570,padara,,indigestion,,,
2571,pado,,leprosy,,,
2572,padoha,i,poisonous,,,
2573,padoha,o,poison,,,
2574,pagoto,o,bad *smell,,,
2575,pagoto,ma,"smelly, odiferous",,,
2576,paha,i,"after, following",,holyomo de ipaha o daluku holyomo,let's eat and then afterward drink palm wine
2577,pahagi,,corner,,,
2578,pahi,,shoal,,,
2579,pahitaka,o,funnel for filling sago mold,,,
2580,pahugo,,asthmatic,,,
2581,paka,ha,throw (a round object),,,
2582,pakata,,k o *canoe,,,
2583,pakisani,,uncivilized,,,
2584,pako,ma,"thick, coarse",,,
2585,pakoro,ha,cut,,,
2586,palado,o,coconut *rat,animal,,
2587,palaka,,edge,,,
2588,palele,,sell,,,
2589,pali,,rebel,,,
2590,pali,ha,roll up,,,
2591,palyanga,,"touch, feel",,,
2592,pamara,o,"knife, razor",,,
2593,pana,,shoot with bow,,,
2594,panata,,disordered,,,
2595,panawa,o,medicine,,,
2596,pancora,,"drain, funnel",,,
2597,panga,nanga,elbow,body part,,
2598,papa,,reef,nautical,,
2599,paraha,,pin s t,,,
2600,parahaja,,without *payment,,,
2601,parahi,nanga,beard,body part,,
2602,parati,,"share, portion",,,
2603,pariama,o,"Pleiades, year, rust",time,,
2604,parihi,,"sweep away, wipe off",,,
2605,parting,,wind up,,,
2606,paruru,,laxitive,,,
2607,patidoi,,chest,,,
2608,pawa,,chisel,,,
2609,paya,i,"intense, serious",,,
2610,payae,o,palm leaf *cup,,,
2611,payu,o,umbrella,,,
2612,payu,ho hi,to use as an umbrella,,o hoka wohipayu,he uses the leaf as an umbrella
2613,pea,o,"skull, cranium",,,
2614,pea,ho,bald,,,
2615,peda,o,sago,,,
2616,peda,ho ma,prepare *sago,,o peda ha woere,lay out *sago to dry
2617,peda-peda,o,arrowroot,,,
2618,pedeke,,frog,,,
2619,peduru,,k o *tree,,,
2620,pehaka,i na,become *wet,,,
2621,peki,,"make *dirty, defile, contaminate",,,
2622,pekoto,,cross legs,,,
2623,pelanga,,"bent, crooked",,,
2624,peleke,,stumble,,,
2625,pelelaka,,"lean, thin",,,
2626,peleoko,,"curved, not *straight",,,
2627,peneto,,"narrow, tight",,,
2628,penga,,"beat, pulse",,,
2629,penga-penga,,play *marbles,,,
2630,pepe,,"wrap up, enclose",,,
2631,pepe,nanga,uncle (mother's brother),kin,,
2632,perehu,,"shut, close",,,
2633,pereki,,old,,,
2634,peri,,score,,,
2635,peringana,,"scatter, disperse",,,
2636,peseke,ma,"dirt, dirty",,,
2637,piara,ha,raise,,,
2638,pida,,unfinished *handiwork,,,
2639,pidaha,,hole,,,
2640,pidili,,"release, let go",,,
2641,pidingi,,k o belt *clasp,,,
2642,pigu,,k o small *basket,,,
2643,piha-pihana,,use up entirely,,,
2644,pilangu,,contribute,,,
2645,pilatu,,"pinch, wedge in",,,
2646,pilipere,,struggle,,,
2647,piloko,,blind,,,
2648,pilopuru,,break,,,
2649,pim,,k o palm,,,
2650,pine,,rice,,,
2651,pineau,,k o *coconut,,,
2652,pinoa,,flower of aren *palm,,,
2653,pipi,,money,,,
2654,pipidoro,,k o magic *charm,,,
2655,pipiheni,,k o large black *beetle,,,
2656,pipiti,,"grub, caterpillar",,,
2657,pirini,,thick,,,
2658,pitata,i,spring (of a trap or snare),hunting,oode yadoko mamodoi ipitata,the pig stepped on the snare and it sprung
2659,pitoko,,"stamp, kick",,,
2660,pitu,,k o tree,,,
2661,pitua,,customs,,,
2662,poa,ha,"have *strength, be *able, flow over, run out",,,
2663,poaka,,cry,,,
2664,podo,,short,,,
2665,podoje,,"money *purse, pocket",,,
2666,poha,ho,hit,,,
2667,pohi-pohi,,k o *mangrove,,,
2668,pohuku,,deny persistently,,,
2669,pohuku,,"fill up, fill in",,,
2670,poka,,hit with hand,,,
2671,pokoamo,,sago trough,,,
2672,poko-poko,,k o banana,,,
2673,pokoro,nanga,"abdomen, groin",,,
2674,pokoro,i na,dysentery,body part,,
2675,pola,,roasted *sago,,,
2676,pole-pole,,fish eagle,,,
2677,polo,,"short, stump",,,
2678,poloto,,press between fingers,,,
2679,polu,,"crowd together, embrace",,,
2680,pongo,,deaf,,,
2681,pongono,,be *deaf,,,
2682,pono,,bewitch s o,,,
2683,ponu,,bend forward,,,
2684,pooko,,crack,,,
2685,pooteke,,"crack, split, burst",,,
2686,popa,,"infant, small *child",,,
2687,poparaka,,liana,,,
2688,populegana,,k o *snake,,,
2689,porete,,back,,,
2690,porohono,,"chilly, feverish, fearful",,,
2691,potati,,large edible land *crab,,,
2692,poteloti,,pencil,,,
2693,potoka,,"crack, burst",,,
2694,puda,,surface,,,
2695,puga,,limp,,,
2696,pugili,,"bent, broken",,,
2697,pugu-pugutu,,k o large black *ant,,,
2698,puha,,decay,,,
2699,puha,,"crease, fold, tangled",,,
2700,puhu,,cholera (?),,,
2701,pujanga,,groin,,,
2702,pujeje,,mushy,,,
2703,puka,,young wood *chicken,,,
2704,puka,,"knuckle, knob, hump, knot",,,
2705,pulo,,small *hill,,,
2706,pulono,ha,"watch, stare, look attentively",,,
2707,pulono,i na,to be watched,,,
2708,pululu,i,,,,
2709,pung,,k o *pandanus,,,
2710,puniti,,coconut palm *bark,,,
2711,punuhu,ha,satiated,,,
2712,puonga,,bubble up,,,
2713,pupu,o,k o *bird,animal,,
2714,pupuung,,ankle,,,
2715,puro,,k o *tree,,,
2716,purutu,,"abraded, skinned",,,
2717,putuhu,,decide,,,
2718,puturungu,i na,"strong, powerful",,,
2719,raba-tigo,,k o *wood,,,
2720,rabu,,"winch, hoist the sail",,,
2721,rabutu,,stuck together,,,
2722,radako,,strip off s t,,,
2723,raga,,"withered, barren, dry, frightened, dumbfounded",,,
2724,ragoho,,scratch,,,
2725,ragumu,,k o *lizard,,,
2726,raha,,"feel, mean, think",,,
2727,rahai,,"beautiful, handsome, graceful",,,
2728,rahamati,,"blessing, fortune, properity",,,
2729,rahi,,"nearsighted, myopic",,,
2730,rahuku,,uproot,,,
2731,rai,,k o *mushroom,,,
2732,raki,,planting,,,
2733,rako,,attatch,,,
2734,rakutu,,liana,,,
2735,rama,,"swell, expand",,,
2736,rame,,"celebrate, feast",,,
2737,ramoho,,"press, squeeze, knead",,,
2738,rangi,,climb,,,
2739,rano,,"rub, anoint",,,
2740,rapa-rapa,,spices,,,
2741,rara,,stand apart,,,
2742,raratuhu,,k o *banana,,,
2743,rari,,spy,,,
2744,raro,,"go out of the way, thick *peels",,,
2745,rato,o,storm,nautical,,
2746,ratuhu,NUM,hundred,,,
2747,rau,,"half *ripe, breakers",,,
2748,rauku,,warm above fire,,,
2749,rawiti,,split bamboo *mat,,,
2750,redi,,"garden, cleaned, cleared",,,
2751,refe,,wings,,,
2752,regu,,divide,,,
2753,rehe,,split open,,,
2754,rehene,,remove,,,
2755,rehepehi,,guilder,,,
2756,rehuku,,"come *off, break off, come *undone",,,
2757,rekata,,"rend, destroy, tear, go away, take a *walk",,,
2758,reno,,gnaw,,,
2759,repa,,blistered,,,
2760,rete,,"floor, layer",,,
2761,riaka,nanga,older *sibling,kin,,
2762,ribi-ribi,,fever heat,,,
2763,riboko,,wake,,,
2764,ribuhu,,thousand,,,
2765,rica,,pepper,,,
2766,ridi,,"be *still, remain *silent, k o *tree",,,
2767,rihuku,,slow,,,
2768,rikana,,hearth *stone,,,
2769,rikimi,,"fit, abundant",,,
2770,rikitu,,straight,,,
2771,rimoi,,all,,,
2772,rinom,,cleaver,,,
2773,rio,,"footprint, impression",,,
2774,riri,,"bunch, stripe, scratch",,,
2775,ririmi,o,rudder,,,
2776,ririmi,ho,steer,,,
2777,ririmi,ha,to use s t as a *rudder,nautical,,
2778,ritama,i na,to get *goose bumps,,,
2779,riwo,,"help, support",,,
2780,riwoto,o,rim on a habongo basket,weaving,,
2781,roanga,,howl,,,
2782,robo,,Wednesday,time,,
2783,roehe,ma,trunk,plant,,
2784,rohu,,"do *hastily, do *rashly",,,
2785,rokata,nanga,husband,kin,,
2786,roko,,file teeth,,,
2787,roma,,k o *tree,,,
2788,romanga,,name,,,
2789,rono,,purr,,,
2790,ronu,,fall together,,,
2791,roraange,,three month *rice,,,
2792,roraka,,k o *shrub,,,
2793,rorano,,balsam,,,
2794,rore,,k o *spirit,,,
2795,roree,,k o *canoe,,,
2796,roroai,,"established, agreed",,,
2797,roroto,,protruding,,,
2798,rorotu,,k o *mango,,,
2799,roru,,"pick, long",,,
2800,rorumu,,k o *wood,,,
2801,rotanga,,offer around,,,
2802,roti,,bread,,,
2803,ruae,,make *noise,,,
2804,ruara,,thickleaved,,,
2805,ruba,ho,"spill, knock over, trip",,,
2806,rube,,"stone *pot, earthen *vessel, pitcher",,,
2807,rubu,,stand close together,,,
2808,rucaka,,"wreck, destroy",,,
2809,ruci,,deceive,,,
2810,rudu,,thresh rice,,,
2811,rugi,,"damage, loss",,,
2812,ruhutu,,close,,,
2813,ruju,,rub s t,,,
2814,rujubi,,k o *lobster,?,,
2815,rukiti,o,k o *tree,plant,,
2816,ruku,,"curved, hanging over",,,
2817,rumunu,,choke,,,
2818,ruruhu,,"noise, sound",,,
2819,rurutu,,standing close together,,,
2820,rutuku,,logjam,,,
2821,safa,,damer rosin,,,
2822,salipi,,sago leaf *mat,,,
2823,salumbe,ho,to *sing k o traditional song,,,
2824,sana,o,thousand,num,,
2825,sapato,o,shoe,,,
2826,sawaro,ha,smart,,,
2827,sehehe,o,,,,
2828,selo,ho,to *dance a k o dance,,,
2829,siridola,,k o stomach *illness,,,
2830,soika,ha,hold,,,
2831,sopaya,part,so that,,,
2832,suba-suba,o,walking leaf *insect,animal,,
2833,taaere,,"reprimand, scold",,,
2834,taaga,o,"lake, puddle",,,
2835,taahi,o,k o *jellyfish,animal,,
2836,taajiri,,accuse of adultery,,,
2837,taake,o,k o thick *rattan,plant,,
2838,taana,,endure,,,
2839,tabadiku,o,bamboo,plant,,
2840,tabaga,,copper,,,
2841,tabako,o,"cigarette, tobacco",,,
2842,tabauru,,fill,,,
2843,tabea,,excuse me,,,
2844,tabihahu,,orchid,,,
2845,tabu,,"dip, sop",,,
2846,tabule,,shellfish,,,
2847,tadaka,,"blunt, dull",,,
2848,tadauru,nanga,head *hair,body part,,
2849,tadi,,"thrust, own s t",,,
2850,taduku,o,"horn, antlers",body part,o maijanga ma taduku,
2851,tafi,,"filter, strain",,,
2852,taga,i,chest pain,,,
2853,tagaala,,k o flat *basket,,,
2854,tagahanga,,delay,,,
2855,tagaheka,o,k o *bird,animal,,
2856,tagailoriki,o,k o *kingfisher,animal,,
2857,tagali,,"change, exchange",,,
2858,tagapi,,explain s t mysterious,,,
2859,tage,,undermost part of *leaf,,,
2860,tagi,,"go, run",,,
2861,tagoko,ha,"catch, sieze, pick up",,,
2862,tahe,ho,crawl,,,
2863,tahube,o,canna,plant,,
2864,tahuku,ha,knot,,,
2865,tai,ha,carry (on the back),,ona okiarono yataioka,they carried the baskets
2866,tai,ha,carry on back,,okiarono hatai,we carry baskets
2867,taiana,ho,"deliberate, consider",,,
2868,taihe,ma,piglet,animal,,
2869,tailako,ho,"see, look at",,,
2870,taili,ho,attempt,,,
2871,taiti,ha,hurry,,,
2872,taka,,"break an engagement, creak",,,
2873,take,,"tap, bump",,,
2874,takehiri,,"appraise, estimate, suppose",,,
2875,takieuw,,k o *grass,,,
2876,takoro,ho,"knock, beat",,odamunu totakoro,I play the drum
2877,takuru,o,k o *heron,animal,,
2878,talaaa,,scanty,,,
2879,talaga,o,lake,,,
2880,talama,,plate,,,
2881,talanga,,bulge out,,,
2882,taleana,,encourage,,,
2883,tali,o,seastar,animal,,
2884,talo,,old *egg,,,
2885,taloko,,blow,,,
2886,tama,,"wait, stuck in throat",,,
2887,tamamu,,ready,,,
2888,tamero,,sacrum,body part,,
2889,tami,,stuck in throat,,,
2890,tamo,o,rice *pot,,,
2891,tamoro,,"spy, peep",,,
2892,tampala,o,curse,magic,,
2893,tamunu,ho,cover,,,
2894,tana,ho,lock up (in a room),,witanuku otutupangoka,he locked him up in jail
2895,tana,ha,to bring an *offering,,,
2896,tanana,,unhelpful,,,
2897,tanawaka,,bad,,,
2898,tangi,,perch,,,
2899,tangono,i,lean,,,
2900,tani,,look for *lice,,,
2901,tanobane,,sail together,,,
2902,tanuma,,k o *bean,,,
2903,tapa,,"mend, patch, fish turtle",,,
2904,tapaki,,road,,,
2905,tapalyu,,"fall on, lay on",,,
2906,tape,,hole in tree,,,
2907,tapi-tapi,,sieve,,,
2908,tapu,,anchor,,,
2909,tararono,,"shine, shine upon",,,
2910,tarate,,waterlily,,,
2911,taratibi,,k o *banana,,,
2912,taratibi,,sit with crossed legs,,,
2913,tarima,,receive,,,
2914,tarimakasi,,thanks,,,
2915,taromo,,black,,,
2916,taru,,"adhere, stick",,,
2917,tarunu,,"notch, store",,,
2918,tarupa,o,"sandals, shoes",,,
2919,tata,,k o *basket,,,
2920,tatabuang,,k o *guitar,,,
2921,tatanaman,,crop,,,
2922,tataope,,"tadpole, ikan kes",,,
2923,tatapa,o,k o *basket (for rice sifting),,,
2924,tataruna,,k o *snake,,,
2925,tate,,"sieve, sift",,,
2926,tateke,,"crackle, crack",,,
2927,tatoko,ha,"cover, shelter, protect",,,
2928,tatu,,burn out,,,
2929,tau,o,house,,,
2930,taubutu,,bargain,,,
2931,tauge,,k o *earring,,,
2932,taugumi,,fish with weir,,,
2933,tauja,,sea cucumber,,,
2934,taulu,,"stick, paste",,,
2935,tauru,ha,pull,,,
2936,tawaga,,"listen, stare",,,
2937,tawanono,,admonish,,,
2938,tawari,,swallow tobacco,,,
2939,tawa-tawa,,k o *tree,,,
2940,tawi,,blink,,,
2941,tea-tea,,hop,,,
2942,teba,,"support, care for, raise",,,
2943,tebehuru,,cross,,,
2944,tebeturu,,lazy,,,
2945,tebini,i,"beautiful, clean, ",time,,
2946,tedema,,"chew, bite",,,
2947,tego,,sit,,,
2948,tegoro,,scold,,,
2949,teha,,"seat, bench",,,
2950,tehongo,,persist,,,
2951,tela,,floor *tile,,,
2952,telemi,o,"female *genitalia, clitoris",body part,,
2953,teli,,"curve, stretch a bow",,,
2954,temelo,,k o *pea,,,
2955,temo,ho,speak,,,
2956,tengehono,,"not stop, reproach, avenge",,,
2957,tengeluku,,"lie, deceit",,,
2958,tengo,,alone,,,
2959,teno,,roll up,,,
2960,teo,,"wring out, press",,,
2961,teongo,,juice,,,
2962,tepo,,time,,,
2963,teri,,run *aground,,,
2964,teri,,tar,,,
2965,tero,i,"equal, in *order, right",,,
2966,tero,i ma,equivalent (to each other),,,
2967,teru,ha,set s t down,,,
2968,teta,ha,"pour out, empty",,,
2969,teta,ho,dip in,,,
2970,tetapu,i,"certain, sure",,,
2971,teteke,i,drip,,,
2972,teteki,i,small,,,
2973,tetengo,o,toilet,,,
2974,teteta,i,rain,,,
2975,teto,o,hard *ground,,,
2976,tetoro,ha,"cut, carve",,,
2977,teturu,,crumble,,,
2978,teturu,,pick o ff,,,
2979,tewedanga,,open *space,,,
2980,tiai,i,"ready, even, correct, in *order",,,
2981,tiaka,,wrung out *sago pith,,,
2982,tiba,o,k o *bamboo,plant,,
2983,tibaangunu,,"untidy, disorder",,,
2984,tibako,,turn s t,,,
2985,tibi,,k o *basket,,,
2986,tiboko,ho,swim,,,
2987,tiburu,,truncate,,,
2988,tide,ha,"lift, raise, carry high",,,
2989,tide,ho maka,,,,
2990,tide-tide,o,,,,
2991,tidingi,,"punch, hit with fist",,,
2992,tigi,,near,,,
2993,tigiranga,,"long and thin, lengthwise, straight",,,
2994,tigiri,,stain,,,
2995,tigono,,"juice, glue",,,
2996,tiha,,"throw down, fall",,,
2997,tihe,,echo,,,
2998,tihihiri,,"boom, load *roar, rumbling",,,
2999,tika,,"herd, flock, school, not *do",,,
3000,tikara,,mat,,,
3001,tike,,seek,,,
3002,tiki,,"prop up, support",,,
3003,tikilo,,k o *fish,,,
3004,tikiti,,"cough, chest *illness",,,
3005,tila,,push,,,
3006,tilabukuku,,kneel,,,
3007,tilakeru,,"cross, step *across",,,
3008,tilibu,,"pregnant, fertilized",,,
3009,tiliho,o,k o tree,?,,
3010,tiliki,ma,penis,body part,,
3011,timi,,"under, lowest",,,
3012,timo,o,cucumber,food,,
3013,timono,ha,"old, leader, elder",,,
3014,timo-timono,ha,old (of many people),,,
3015,tinanga,,"bruised, swollen, overripe",,,
3016,tingaka,,seperate,,,
3017,tingi,o,k o *mangrove,,,
3018,tingi,ho,tighten,,,
3019,tingi,i,tight,,,
3020,tingidu,,dry *leaves,,,
3021,tingkai,,"pranks, tricks",,,
3022,tinguku,,reward,,,
3023,tinirihi,,welt,,,
3024,tino,ha,weave,weaving,,
3025,tino,i,consume by *fire,,,
3026,tio,ha,"go by, pass by",,oberera genanga hatioka,we have already passed that village
3027,tiodu,,"make *wet, sprinkle",,,
3028,tiohaka,,"wild, untamed",,,
3029,tioma,ho ma,turn back after a short time,,,
3030,tioniki,,cadge,,,
3031,tiopo,,sisters *husand,,,
3032,tio-tio,,k o black *ant,,,
3033,tipo,ha,knock o ff (fruit) with stick,,,
3034,tipoko,,short,,,
3035,tipopa,,steep,,,
3036,tita,,order,,,
3037,titi,,"cause, start, motive",,,
3038,titiki,,"k o *mango, koini",,,
3039,titipa,,gust,,,
3040,titoko,,turn aside,,,
3041,to-,PRO,1S,,,
3042,toa,,friend,,,
3043,toaka,ho,hold out (hand),,,
3044,toaka,ho hi,"hand something over, give",,momihidoaka amipayu,she gave us her umbrella
3045,toaka,ha,"tear, split, break o ff",,,
3046,toba,,pull,,,
3047,tobiki,,break,,,
3048,toboko,,"burn, burnt",,,
3049,tobongo,ha,wade,,,
3050,tobote,,think,,,
3051,toca,,candles,,,
3052,todoa,,"bisexual, hermaphrodite",,,
3053,todokana,i,suddenly,,,
3054,todokana,i na,to be *startled,,,
3055,todoku,o,"warp, weft",weaving,,
3056,todomo,,sharp,,,
3057,toduba,,"regret, remorse",,,
3058,tofo,,"nurse, feed",,,
3059,tofu,,mound,,,
3060,togo,,belch,,,
3061,togohanga,,"insane, crazy",,,
3062,togorona,,halfway,,,
3063,togowini,i,hard,,,
3064,togu,,,,,
3065,togumu,ho ma,rest,,,
3066,tohata,i na,"angry, evil",,,
3067,tohata,ha,to be *angry about s t,,,
3068,tohi,,"from the *stem, cut a sprout",,,
3069,tohiki,,steal,,,
3070,tohora,,"third generation *ancestors, third generation *progeny",,,
3071,toi,,k o *cane,,,
3072,toimi,o,speargun,,,
3073,toimi,ha,to *shoot (a speargun),hunting,,
3074,tokalo,,congeal,,,
3075,tokara,,"glow, flame",,,
3076,tokata,o,evil *spirit,,,
3077,tokemi,,full,,,
3078,toku,,step over,,,
3079,toli,,"think, suppose",,,
3080,tolo,,"tap, knock",,,
3081,tolo-liko,,bird *snare,hunting,,
3082,tolomu,,hat,,,
3083,tolyanga,,cut down,,,
3084,tolyomo,ha,sharpen,,,
3085,tolyomo,i,sharp,,,
3086,toma,ha,kill,,,
3087,tomanga,,"awake, wake up",,,
3088,tomara,nanga,neck,body part,,
3089,tomate,o,tomato,plant,,
3090,tome-tome,,k o *tree,,,
3091,tomo,,go *against,,,
3092,tomole,,brave,,,
3093,tomono,,constipated,,,
3094,tomonu,,cover s t,,,
3095,tonaka,o,"earth, land, ground",,,
3096,tonga,,"small *baskets, cracked",,,
3097,tono,,hold *underwater,,,
3098,too,,navigate,nautical,,
3099,toolenge,,dry,,,
3100,toomu,ho,gather together,,,
3101,toomu,ha,gather s t,,,
3102,topaha,,"cut off, dig out",,,
3103,topi,,"plait, hat",,,
3104,topoko,,push,,,
3105,toporono,,"heap, pile up",,,
3106,tora,,"nervous, alarmed",,,
3107,toraha,,scorch,,,
3108,toraka,,"lift, carry",,,
3109,torari,,"attentive, attend",,,
3110,tore,,dry,,,
3111,tori,,"sprout, bud",,,
3112,toriha,,sit against,,,
3113,torimonoino,,"inundated by waves, washed by tide",nautical,,
3114,toro,,fighting attitude,,,
