1816,hurono,,nostrils,
1817,huru,,k o *fish,
1818,hurutu,,fish poison,
1819,hutu,ma,"night, dark",
1820,hutuani,,moment,
1821,hutulu,i,a *little,
1822,huwa,,roar of flame,
1823,huwiha,,trumpet,
1824,huyu,,smoke,
1825,ia,,yes,
1826,iafa,o,porpoise,animal
1827,iaha,,,
1828,iata,NUM,four,num
1829,ibelihi,,evil spirit,
1830,idahi,o,k o small bird,animal
1831,ido,o,mackerel,fish
1832,ido,o,mongoose,animal
1833,idowau,,sayur liling,
1834,idu,,lie down,
1835,idulu,i,turn over,
1836,-ie,DIR,upward,dir
1837,iete,ho ma,laugh,
1838,igini,,fish trap,
1839,igo,ho,"love, like",
1840,igo-igoro,,"coast, sail close to shore",nautical
1841,igono,o,coconut,food
1842,igutu,,nest,
1843,iha,,"hedge, fence",
1844,-iha,DIR,landward,dir
1845,ihanga,ma,gunnel,nautical
1846,ihara,,chicken scratching,
1847,ihene,ho,hear,
1848,ihihi,o,urine,
1849,ihoro,ho,"wash dishes, scour, grind, clean",
1850,ihumu,,trembling,
1851,ija,ho ma,buy,
1852,ijo,ma,green,
1853,-ika,DIR,"allative directional suffix, away",dir
1854,ika,ha,go away,
1855,ilingi,o,voice,
1856,ilyaka,,marry,
1857,imu,o,k o spirit,magic
1858,ingiri,nanga,tooth,body part
1859,initara,,light,
1860,inomo,o,food,
1861,inongo,,"here, now",
1862,ipiti,,"pinch, squeeze",
1863,iriki,ha,"choose, select",
1864,iruhu,,skim,
1865,iti,,only,
1866,iunu,,"hide, conceal",
1867,iwa,ha,not present (for people),
1868,iwi,,rattan,
1869,ja,o,casting *net,fishing
1870,jabibi,,blister,
1871,jabu-jabu,,sago gutter,
1872,jaga,,(branch of tree),
1873,jai-jai,,hasty,
1874,jajawa,,coconut water seperated from milk,
1875,jaji,o,"resemblance, promise, agreement",
1876,jako,,"bearing, appearance, stature",
1877,jako-jaka,,net landing,
1878,jamani,,"face, countenance",
1879,jame,,"taste, sample",
1880,jamu,o,"bell, clock",time
1881,janga,,"shine, glitter",
1882,janga,,beams,
1883,janga-janga,,brilliant,
1884,jangela,o,window,
1885,jarita,,story,
1886,jaru,,aunt,
1887,jati,,wood,
1888,jela-jela,,grass,plant
1889,jere,,"grave, cemetary",
1890,jijibobo,,spoon,
1891,jijiga,,orange,
1892,jiko,,"bay, bight, creek",
1893,jobiri,,ancestor,
1894,jobo,,"go, depart",
1895,jobubo,,"source, also",
1896,jojo,,paternal *uncle,
1897,jojo,,"handrail, hold fast",
1898,jojongo,,pearl,
1899,jojopu,,syringe,
1900,joko-joko,,bamboo *bench,
1901,jongutu,,mat,
1902,jopu,,squirt,
1903,joro,,fallow garden,
1904,joro-joro,,"garden, singing game",
1905,jou,,gentleman,
1906,juangana,,large *canoe,
1907,jubale,,splice rope,
1908,jumu,,calk,
1909,ka,,only,
1910,kabelanga,,cocnut shell,
1911,kabi,o,goat,
1912,kaboto,,schooling *fish,
1913,kabutu,o,puffer *fish,fish
1914,kadu,o,sack,
1915,kadu-kadunu,,"sleepykaeli, diligent",
1916,kadunu,,bend forward,
1917,kafo,,dust,
1918,kafo-kafo,,k o *mussel,
1919,kagunga,,large *canoe,
1920,kaha,,"country, region",
1921,kahawari,,cassowary,
1922,kahina,,mirror,
1923,kahitela,o,corn,food
1924,kaho,o,dog,animal
1925,kahoho,o,grasshopper,animal
1926,kahuruono,INTEROG,when (in the future),
1927,kai,ma,"skin, hide, bark",body part
1928,kailaka,o,k o *liana,
1929,kailupa,,kapok,
1930,kaingo,o,k o sea *snake,
1931,kaja,,palm *mat,
1932,kaka,,coral,
1933,kakadono,,joint,
1934,kakaluepata,o,oar,nautical
1935,kakatama,ma,tongs,tool
1936,kakatama,o,scorpion,
1937,kakihi,,slit,
1938,kakoto,nanga,eyelash,body part
1939,kakuba,o,a k o banana tree,
1940,kalero,,lime oven,
1941,kalubaharu,,black *coral(?),fish
1942,kalulu,,k o canoe,nautical
1943,kalupapa,,ear drum,body part
1944,kalyidu,,"lust, desire",
1945,kamo-kamoro,,clouds,
1946,kane-kane,,tree *ant,
1947,kangano,part,earlier,
1948,kangela,,"burden, trouble, anxiety",
1949,kapa,,"cotton, ship",
1950,kapeta,,kick with foot,
1951,kapu,,stain,
1952,karahi,,"rat, mouse",
1953,karana,,"respect, misfortune(Ternate)",
1954,kari,,decide arbitrarily,
1955,karianga,o,"iguana, lizard",animal
1956,karo,o,coral,nautical
1957,kateko,o,pandanus *mat,
1958,katu,o,roof,
1959,kawahi,o,wild *banana,plant
1960,kaweli,,throw,
1961,kawihi,,kite,
1962,kekere,,rasp,
1963,kelaki,,complaint,
1964,kele,,bamboo water *cask,
1965,kelehoro,ho,follow the *mountainside,
1966,kelenga,ho,"place, lay",
1967,keoko,ho,"to be *cowardly, cowardice",
1968,kera,,massage,
1969,kerewoto,ha,"separate, we were separated",
1970,keteko,o,sago bread,
1971,kia,Q,,
1972,kiai,,Chinese,
1973,kiani,part,must,
1974,kiarono,o,k o *basket,
1975,kiawa,o,taro,food
1976,kibiri,,"spit, saliva",
1977,kiditoko,,the very *last,
1978,kie,o,mountain,
1979,kiguru,,sago drain,
1980,kikihini,nanga,sideburns,body part
1981,kikisi,o,batten,weaving
1982,kilehoro,,sprain,
1983,kilianga,ha,"break o ff, demolish",
1984,kilioro,,turn,
1985,kiloana,o,bamboo water *cask,
1986,kilotini,,"drift wood, dead wood",
1987,kinitara,i,to be *light,time
1988,kioko,i na,to be *sleepy,
1989,kiria,,"frequent, many",
1990,kiwuku,,pull out s t,
1991,ko,,"embrace, hug",
1992,koaha,,better,
1993,koali,part,no,
1994,koano,,"sultan, k o gum tree",
1995,kobara,,leaf of areca *palm,
1996,kobo,o,manatee,animal
1997,kobongo,,bone,body part
1998,koboto,o,oath,
1999,kobowo,o,water *buffalo,animal
2000,kobu,,pick up,
2001,koca-koca,o,boring *insect,animal
2002,kofin,,fez,
2003,kofo,,drag *net,
2004,koha,,harsh,
2005,kohe,o,year *bird,
2006,kohuta,o,k o *banana,food
2007,koiwa,part,not present (for non-humans),
2008,kokaleda,o,k o *frog,animal
2009,kokarai,o,quiet the wind,magic
2010,koko,o,k o *gourd,food
2011,kokoa,,sleeping *mat,
2012,kokoho,o,night *owl,animal
2013,kokokoho,,warp,
2014,kokono,,egg *basket,
2015,kokoreehe,o,cricket,animal
2016,kokotu,,black,color
2017,kolo,,embrace,
2018,kololo,,embrace,
2019,kolotau,,mattress,
2020,kolubati,,worms,
2021,kolyoba,,"fisheagle, Madole",
2022,komene,o,k o *tree,plant
2023,komo-komo,o,sago *porridge,food
2024,kongo,,tears,
2025,kookoro,,"bent, crooked",
2026,kope,,turn away,
2027,kopi,o,coffee,
2028,kore,o,wind,
2029,korema,o,date *palm,plant
2030,kori,,"scrape, grate",
2031,kori-kori,o,tree *frog,animal
2032,koroana,,lose a child,
2033,korona,i,middle,time
2034,koru,o,"lobster, crab",animal
2035,koruku,,morning *star,nautical
2036,kota,,fortress,
2037,kotibi,,busy,
2038,koti-koti,,"dress, skirt",clothing
2039,kotiri,,"stiff, starched",
2040,kouno,o,k o *fish,fish
2041,kuama,o,spear (general term),hunting
2042,kubu-kubo,o,,fish
2043,kucawolo,o,k o forest *bird,animal
2044,kucubu,o,thorn apple,plant
2045,kuda,,"trestle, support",
2046,kuda-kuda,,weed tool,
2047,kudofo,ma,aren palm leaf sheath,plant
2048,kudoti,,war,
2049,kuho,o,k o *marsupial,animal
2050,kukihi,ma,banana flower,plant
2051,kule,,evil *spirit,magic
2052,kumati,,"splendor, shine",
2053,kumuruku,i,"lopsided, roll (of a boat)",nautical
2054,kupa,o,ketupat,food
2055,kupe,,eye of a *needle,house
2056,kuranga,part,less (than),
2057,kurati,ma,yellow,color
2058,kuru,,"charcoal, soot",
2059,kuru-kuru,,"hen, chicken",animal
2060,kururihi,,"snore, moan",
2061,kururu,ha,scrape (shave the roughness off pandanus),
2062,kurutu,i,"long, far, length",
2063,kutu,o,k o *snail,animal
2064,labara,o,wild *cat,animal
2065,labu,o,k o *watermelon,plant
2066,lada,o,pepper,food
2067,lage,ho,lift up s t,
2068,lai,,float on wings,
2069,laia,,dish,
2070,laikodu,o,k o *jellyfish,fish
2071,lainkapu,,k o *milkweed,plant
2072,lako,nanga,eye,body part
2073,laku,,"strongest, victorious",
2074,lalata,o,bamboo egg *basket,
2075,langi,,rollers,
2076,lapuru,,lamp,
2077,lara,,cell,
2078,lata,,scorch,
2079,lawe,,thread,house
2080,leanga,o,makeral,fish
2081,lebi,,sheets of a sail,nautical
2082,lebo-leboto,,stagger,
2083,ledo,o,"albino, Caucasian",
2084,lefo,,write,
2085,lega,ho,go *see s t,
2086,legono,,catch,
2087,leha,ho,ask,
2088,lehi,o,sleeping *mat,
2089,leleanga,,kite,
2090,lelero,i,sunset,time
2091,leletongo,o,lightning,
2092,leliama,,fish *sauce,food
2093,leoto,,anchor,nautical
2094,lepa,,"puddle, pool, marsh, deep *bay",
2095,leri,,"stand on one side, slant",
2096,letongo,,"shine, glitter",
2097,lewaha,,mixed,
2098,lewanga,,coconut eaten by birds,
2099,lewangka,,handcuff,
2100,liamo,,weed,
2101,liara,,"drag, pull",
2102,liaro,,mast,nautical
2103,liate,,pole,
2104,libiri,,emigrate,
2105,libuku,,corner,
2106,ligihi,,rope,
2107,liha,o,k o *tree,plant
2108,lihanga,o,"gong, metal *bowl",
2109,lihunu,o,garden *house,
2110,lihunu,,stalk,
2111,liko,ha,"snare, tie.up",
2112,liliko,ma,snare,
2113,liliri,o,tool for making strips for basketry,weaving
2114,limoro,ho,hunt,hunting
2115,linga-linga,,go by land,
2116,lingiri,ha,"look for, inquire",
2117,lio,ho,"turn back, return",
2118,liporete,ho ma,sit back to back,
2119,lita,o,iron nail,house
2120,litoraka,,rafter,house
2121,liweweru,o,pohon casuarus,plant
2122,loa,,yard,
2123,lobe,o,torch,
2124,lobi,o,cloud,nautical
2125,lobi-lobi,o,dark *clouds,
2126,lola,,reconcile,
2127,loleba,o,"warp, weft",weaving
2128,loleoto,,anchorage,
2129,lolioanga,o,k o *ant,animal
2130,loliti,,turn s t,
2131,loloha,o,yard,
2132,lololo,o,shell,animal
2133,lolongutu,,red *grasshopper,
2134,lolou,,writing tool,
2135,lori,,k o *duck,bird
2136,loro,,glass,
2137,lotengi,,"ceiling, attic",
2138,loti,,one unpaired,
2139,loto-lotono,,notched,
2140,lotono,,make *notches,
2141,lou,,sketch,
2142,louhu,,smooth,
2143,louku,,smoldering,
2144,lowo,,worn off,
2145,lowo,,low *ground,
2146,luga,,k o *pigeon,
2147,lugo,,pronunciation,
2148,lugu,,paralysed,
2149,luhungu,,"cover up, cover",
2150,luhungu,,stamping block,
2151,luiti,,cut,
2152,luiti,,stroke,
2153,lukama,o,langsat,food
2154,luku,ma,deep,
2155,lukuku,,surface,
2156,lulu,,"roll, roll up, tumble",
2157,luluiti,,bow,
2158,lulule,o,butterfly,animal
2159,lulumiti,,moss,plant
2160,lungunu,o,"grave, casket",
2161,lupanga,o,sinkhole,
2162,luri,o,red *parrot,animal
2163,lurutu,,stand close together,
2164,luti,,smallpox,
2165,lutu,,sink,
2166,lyabo,,sharp,
2167,lyahini,,drive away,
2168,lyahini,ho,"drift away, drift (in a boat without paddling)",
2169,lyahiri,,swallow,
2170,lyaho,,calf,
2171,lyahongo,,gill,
2172,lyamiri,,"spoiled, sour",
2173,lyaru,,comfort a child,
2174,lyau,,howl,
2175,lyauhu,,smear *grease,
2176,lyaunu,o,fish,fish
2177,lye,ha,"get, take",
2178,lyeha,ma,"keel, mainland, in particular the large island of Halmahera",
2179,lyia,ho,hunt with dogs,hunting
2180,lyikutu,,"tie, bind",
2181,lyoboho,,swell,
2182,lyohihi,ho ma,urinate,
2183,lyoho,,smoke,
2184,lyokini,,pour out dry goods,
2185,lyoko,o,"shit, excrement",
2186,lyolyokutu,o,refuse *scoop,household
2187,lyoku,o,mountain,
2188,lyokuku,,opening,
2189,lyou,nanga,"leg, foot",body part
2190,ma,NCL,genetive noun marker,
2191,ma-,RFLX,reflexive verbal prefix,
2192,maata,ma,"cold, cool, fresh",
2193,madango,,"as, so much *as, by *resemblence",
2194,mahau,ho ma,wash (one's) face,
2195,mahirama,,completely *covered,
2196,mai,,"fade, wilt, whither",
2197,mai,,harpoon shaft,tool
2198,maihi,,fortune telling,
2199,maijanga,o,deer,animal
2200,maiki,,open,
2201,makahe,o,k o *fish,fish
2202,makamahingi,,threaten,
2203,make,ha,"find, obtain, receive, aquire, discover",
2204,makokuduku,,cover the head,
2205,makoro,o,"male pig, male.pig",animal
2206,mali,,bitter,
2207,malige,,palace,
2208,maling,,"guide, pilot",people
2209,malya,,"permit, allow, leave behind",
2210,malyeke,,ashamed,
2211,mamata,,belly,
2212,mamene,o,brain,body part
2213,mami,ha,"rinse s t, rinse (oneself)",
2214,manarama,,work,
2215,mandarahi,,casava,
2216,mane,,court s o,
2217,mane-mane,,beads,
2218,manga,o,mango,food
2219,mangale,part,because,
2220,manoko,o,bat,animal
2221,mao,,"feel, feelings",
2222,maoko,ho,stand up,
2223,maraha,,"vapor, mist, haze",
2224,marai,part,"roughly, must",
2225,marangi,,opposite,
2226,maratana,,flower,
2227,mari,,stone,
2228,maruhu,,feast,
2229,mata,,end,
2230,matana,,tiger,
2231,matera,,deliver *magic formula,
2232,matiga,,butter,
2233,matoko,,show,
2234,mayoro,o,,plant
2235,mede,,"indeed, yet",
2236,mede,o,"moon, month",time
2237,mediringi,part,day after tomorrow,time
2238,mehanga,,sponge,
2239,mehehe,o,goat,animal
2240,meki,,"magician, shaman",
2241,meki,,amulet,
2242,mela,ma,rotten *smell,
2243,meleu,,wild *chicken,
2244,melumu,,k o sea *polyp,
2245,memele,,bamboo *knife,
2246,meo,,cat,
2247,meta,,"aim, take *aim",
2248,mi-,PRO,1exc,
2249,mia,o,monkey,animal
2250,mibihi,ma,black,color
2251,midila,,bring *fire together,
2252,midiringi,part,day after tomorrow,time
2253,mikini,,k o *banana,
2254,mimiri,o,millipede,animal
2255,mirimi,,gall bladder,
2256,moana,,yawn,
2257,moayu,,Malay,
2258,modeke,,consent,
2259,mode-modeko,,fill completely,
2260,modoi,o,"snare, trap",hunting
2261,modongo,ho,"afraid, timid",
2262,moduku,,"brooding, certain",
2263,modukua,adv,perhaps,
2264,moha,o,"cotton, linen",
2265,moholehe,o,young *woman,people
2266,moho-mohoino,,dawn,
2267,moi,num,one,
2268,moi-moi,adv,all,
2269,moku,ho,carry on shoulder,
2270,moku-moku,o,waves,nautical
2271,moku-mokulu,,granular,
2272,mokuru,o,"areca palm, chew *areca, betel",food
2273,mologotu,o,ebony,plant
2274,moluo,,bore,
2275,molyoka,,"married woman, daughter in law",
2276,momame,,cookies,
2277,momo,o,grass,plant
2278,monaoko,NUM,twenty,NUM
2279,mongo,o,fathom,
2280,mongolyo,o,kind of fern (used to tie rim on habongo),plant
2281,mongoro,,"faint, unconscious",
2282,morene,,"rejoice, be *pleased",
2283,moributanga,NUM,sixty,
2284,morihiwo,NUM,ninety,
2285,moritoa,NUM,fifty,
2286,morituange,NUM,eighty,
2287,moritumidi,,seventy,
2288,moroini,,tame,
2289,moromu,,"match, fuse",
2290,moruange,NUM,thirty,
2291,moruata,NUM,forty,
2292,moruono,part,how many,
2293,moteke,ha,"follow, go after",
2294,motoa,NUM,five,
2295,motumu,i,lie face down,
2296,mou,ho,"to be *deaf and dumb, to be *silent",
2297,muhu,,destroy,
2298,muhuku,,"irresponsible, airhead, epilectic fit",
2299,muhungu,,season,
2300,muhutika,,pearl,
2301,mui,,pit,
2302,mulaha,,neap *tide,
2303,mumo,,tread on,
2304,mumuru,o,sea urchin,animal
2305,muna,PRO,"3f, she",
2306,muruakaka,,phlegm,
2307,murue,ho ma,to go with *empty hands,
2308,murumu,o,"star, phosphorescence (on the ocean)",nautical
2309,muruono,,,
2310,murutu,i,"grunt, buzz, drone",
2311,muta,,stupid,
2312,mutiti,,sweet,
2313,mutuade,,therefore,
2314,nabo,,wound,
2315,nafali,,"promise, agreement",
2316,naga,,"be *present, exist",
2317,naga,,dragon,
2318,nagara,,"cable, apable",
2319,nagimi,,debt,
2320,nahibi,,casava,
2321,nahiri,,shallow,
2322,nahiri,,COUNT (bamboo),
2323,naka,o,soursop,food
2324,nako,ha,"know, COND",
2325,nalo,,"rotten, worn",
2326,namo-daro,,pigeon,
2327,nana,,pus,
2328,nanalingi,o,k o tree whose bark is boiled and used in palm wine,
2329,nanamo,ho,hunt birds,hunting
2330,nanao,o,sleeping *mat,
2331,nanere,,dream,
2332,nao,,cover,
2333,nauoko,o,fish,fish
2334,nauru,ma,"man, male",
2335,nawoko,,,
2336,ne,,here,
2337,nena,DEM,"this, here",
2338,nenanga,DEM,here,
2339,ngaamaka,,old days,
2340,ngabau,o,k o thorny *liana,
2341,ngade,part,"nearly, almost",
2342,ngaere,o,"river, stream",
2343,ngago,,ant,
2344,ngagu,,profitable,
2345,ngahiri,,product,
2346,ngahoko,,nipple,
2347,ngai,,COUNT (fish),
2348,ngairi,o,stream,
2349,ngaku,,"believe, trust",
2350,ngale,,"reason, cause",
2351,ngale-ngale,,"youth, young man",
2352,ngali,,change,
2353,ngalo,,crossbeam,
2354,ngamo,ho,"quarrel, be *angry",
2355,nga-moi,,k o *banana,
2356,ngangangoro,o,k o edible *crab,animal
2357,ngangoro,ma,splendid,
2358,nganiki,,sauce,
2359,nganono,,"hope, trust, respect",
2360,ngarama,o,k o *eel,fish
2361,ngari-ngari,,"single, alone, only",
2362,ngaro,part,"yet, nevertheless",
2363,ngauku,nanga,ear,body part
2364,ngawatero,o,rainbow,
2365,ngawele,ho,trip,
2366,ngekomo,o,"road, path",
2367,ngengenga,o,k o *tree,plant
2368,ngi,,container,
2369,ngidu,o,small tree *lizard,animal
2370,ngidulu,o,small *parakeet,bird
2371,ngimoi,NUM,ten,num
2372,ngina-ngina,,"narrow, thin",
2373,ngiriki,,kernel,
2374,ngoere,o,sarong,
2375,ngogata,,section a fruit,
2376,ngogoro,,dry season,
2377,ngohabeloro,o,small sea *snake,animal
2378,ngohaka,o,"child, give *birth",
2379,ngoheka,o,"woman, female",
2380,ngohi,PRO,1,
2381,ngoho,,fetch s o,
2382,ngohokunu,o,k o *snake,animal
2383,ngoi,ma,"many (things), many (people)",
2384,ngoko,o,k o *banana,food
2385,ngoku,o,k o wood *pigeon,
2386,ngoluku,o,,
2387,ngolyowo,o,"scaffold, collarbone",body part
2388,ngomahoka,,drink entirely,
2389,ngomi,PRO,first-person plural exclusive independent pronoun,
2390,ngomoti,o,k o wood *pigeon,animal
2391,ngona,PRO,second-person singular independent pronoun,
2392,ngone,PRO,first-person plural inclusive independent pronoun,
2393,ngongaku,,"belief, trust",
2394,ngongohaka,o,k o *banana,plant
2395,ngoo,,separate,
2396,ngooto,,ocean,nautical
2397,ngorana,o,door,
2398,ngori,PRO,1,
2399,ngorumino,o,morning,time
2400,ngotera,o,tree *frog,animal
2401,ngotiri,o,"canoe, to *sail a canoe",nautical
2402,nguha-nguhama,i,"inedible, stale, mouldy",
2403,ngumi,o,"moustache, beard",
2404,ngunungu,nanga,nose,body part
2405,ngurato,nanga,vein,body part
2406,ngute,o,"stair, ladder",
2407,ngutuku,o,"root, root",plant
2408,ngututu,o,k o tree,plant
2409,nguuhumu,o,alang-alang *grass,plant
2410,ngware,o,grass ???,
2411,ni-,PRO,2p,
2412,niata,,"invoke spirits, wish, desire",
2413,nike,,,
2414,nikere,o,k o small *fish,fish
2415,niki,ha,"go after, follow",
2416,nipa-nipa,,by,
2417,niporo,,go aslant,
2418,niraka,o,"right, to be to the *right",
2419,nita,o,light,
2420,nitomo,,stick,
2421,nituhuhu,,shrew,
2422,no-,PRO,2S,
2423,noa,ho,"fill, put in",
2424,noara,o,k o fish,fish
2425,nobo,,swelling,
2426,noboho,,swelling,
2427,nonai,,bait,
2428,nongu,,charcoal,
2429,nouhu,o,k o *tree,plant
2430,nowi,ha,"cut off s t thin, peel",
2431,nuhu,,island (Jav),
2432,nyare,,reef,
2433,nyata,,"look at, inquire into",
2434,nyau,,fish,
2435,nyawa,o,"person, origin, to be accompanied by s o",
2436,nyawa-nyawa,o,"doll, painting (of a person), representation of a person",
2437,nyiara,,canary tree,
2438,nyimo,,fishline,
2439,nyoa,,"k o stomach *illness, k o *fish",
2440,nyonyau,,"search for fish, fishline",
2441,nyonyie,,east,
2442,o,NCL,noun marker,
2443,oa,,aunt,
2444,oaha,i,become *dry,
2445,oara,ha,run away,
2446,obi,,inflamed,
2447,obiri,,spittle,
2448,ode,,indeed,
2449,odiri,,"burning, hot, spicy",
2450,ofi,,flat,
2451,oga,,paralyzed,
2452,ogana,,coconut milk sauce,
2453,ogoro,,stopping of s t,
2454,oguru,,thigh,
2455,ohaka,,"cooked, done",
2456,ohana,ho,"approach, push",
2457,-ohi,vsf,repetitive aspectual suffix,
2458,ohiki,ha,"bathe, bathe oneself, take a *bath",
2459,ohu,,earthquake,
2460,ohumu,,cook,
2461,ohungu,o,wasp,animal
2462,oiki,,"go, set out",
2463,-oka,loc,at,
2464,okere,ho,drink,
2465,oko,,stand on end,
2466,-oko,DIR,seaward,dir
2467,okoko,nanga,"chin, lower *jaw",body part
2468,ole,,crotch,
2469,olete,,penetrate,
2470,olu,,overflow,
2471,oluku,ho,"not want, refuse s t",
2472,olyomo,ho,"eat, eat s t",
2473,omanga,,full,
2474,omu,i na,"jealous, jealousy",
2475,omuku,i,ripe,
2476,opuru,,spittle,
2477,ora,ha,rob,
2478,ora,nanga,daughter,kin
2479,orahi,o,hour,
2480,orangi,,serants,
2481,orehe,ho,"cry, whine",
2482,oriki,ho,"see, see with s t, able to see",
2483,oro,,become *cloudy,
2484,orumu,,come,
2485,orutu,i,fight (of dogs),
2486,otaka,,fall,
2487,otama,,leave,
2488,otili,,canoe (Tug),
2489,otini,,handle,
2490,oto,,cut,
2491,oto,o,"automobile, vehicle",
2492,owa,nanga,aunt,kin
2493,oworo,,sword,
2494,paakoro,i,slippery,
2495,paca,,"smear, brush",
2496,padaka,,short,
2497,padamara,o,lamp,
2498,padara,,indigestion,
2499,pado,,leprosy,
2500,padoha,i,"poisonous, poison",
2501,pagoto,o,"bad *smell, smelly, odiferous",
2502,paha,i,"after, following",
2503,pahagi,,corner,
2504,pahi,,shoal,
2505,pahitaka,o,funnel for filling sago mold,
2506,pahugo,,asthmatic,
2507,paka,ha,throw (a round object),
2508,pakata,,k o *canoe,
2509,pakisani,,uncivilized,
2510,pako,ma,"thick, coarse",
2511,pakoro,ha,cut,
2512,palado,o,coconut *rat,animal
2513,palaka,,edge,
2514,palele,,sell,
2515,pali,,rebel,
2516,pali,ha,roll up,
2517,palyanga,,"touch, feel",
2518,pamara,o,"knife, razor",
2519,pana,,shoot with bow,
2520,panata,,disordered,
2521,panawa,o,medicine,
2522,pancora,,"drain, funnel",
2523,panga,nanga,elbow,body part
2524,papa,,reef,nautical
2525,paraha,,pin s t,
2526,parahaja,,without *payment,
2527,parahi,nanga,beard,body part
2528,parati,,"share, portion",
2529,pariama,o,"Pleiades, year, rust",time
2530,parihi,,"sweep away, wipe off",
2531,parting,,wind up,
2532,paruru,,laxitive,
2533,patidoi,,chest,
2534,pawa,,chisel,
2535,paya,i,"intense, serious",
2536,payae,o,palm leaf *cup,
2537,payu,o,"umbrella, to use as an umbrella",
2538,pea,o,"skull, cranium, bald",
2539,peda,o,"sago, prepare *sago",
2540,peda-peda,o,arrowroot,
2541,pedeke,,frog,
2542,peduru,,k o *tree,
2543,pehaka,i na,become *wet,
2544,peki,,"make *dirty, defile, contaminate",
2545,pekoto,,cross legs,
2546,pelanga,,"bent, crooked",
2547,peleke,,stumble,
2548,pelelaka,,"lean, thin",
2549,peleoko,,"curved, not *straight",
2550,peneto,,"narrow, tight",
2551,penga,,"beat, pulse",
2552,penga-penga,,play *marbles,
2553,pepe,,"wrap up, enclose",
2554,pepe,nanga,uncle (mother's brother),kin
2555,perehu,,"shut, close",
2556,pereki,,old,
2557,peri,,score,
2558,peringana,,"scatter, disperse",
2559,peseke,ma,"dirt, dirty",
2560,piara,ha,raise,
2561,pida,,unfinished *handiwork,
2562,pidaha,,hole,
2563,pidili,,"release, let go",
2564,pidingi,,k o belt *clasp,
2565,pigu,,k o small *basket,
2566,piha-pihana,,use up entirely,
2567,pilangu,,contribute,
2568,pilatu,,"pinch, wedge in",
2569,pilipere,,struggle,
2570,piloko,,blind,
2571,pilopuru,,break,
2572,pim,,k o palm,
2573,pine,,rice,
2574,pineau,,k o *coconut,
2575,pinoa,,flower of aren *palm,
2576,pipi,,money,
2577,pipidoro,,k o magic *charm,
2578,pipiheni,,k o large black *beetle,
2579,pipiti,,"grub, caterpillar",
2580,pirini,,thick,
2581,pitata,i,spring (of a trap or snare),hunting
2582,pitoko,,"stamp, kick",
2583,pitu,,k o tree,
2584,pitua,,customs,
2585,poa,ha,"have *strength, be *able, flow over, run out",
2586,poaka,,cry,
2587,podo,,short,
2588,podoje,,"money *purse, pocket",
2589,poha,ho,hit,
2590,pohi-pohi,,k o *mangrove,
2591,pohuku,,deny persistently,
2592,pohuku,,"fill up, fill in",
2593,poka,,hit with hand,
2594,pokoamo,,sago trough,
2595,poko-poko,,k o banana,
2596,pokoro,nanga,"abdomen, groin, dysentery",body part
2597,pola,,roasted *sago,
2598,pole-pole,,fish eagle,
2599,polo,,"short, stump",
2600,poloto,,press between fingers,
2601,polu,,"crowd together, embrace",
2602,pongo,,deaf,
2603,pongono,,be *deaf,
2604,pono,,bewitch s o,
2605,ponu,,bend forward,
2606,pooko,,crack,
2607,pooteke,,"crack, split, burst",
2608,popa,,"infant, small *child",
2609,poparaka,,liana,
2610,populegana,,k o *snake,
2611,porete,,back,
2612,porohono,,"chilly, feverish, fearful",
2613,potati,,large edible land *crab,
2614,poteloti,,pencil,
2615,potoka,,"crack, burst",
2616,puda,,surface,
2617,puga,,limp,
2618,pugili,,"bent, broken",
2619,pugu-pugutu,,k o large black *ant,
2620,puha,,decay,
2621,puha,,"crease, fold, tangled",
2622,puhu,,cholera (?),
2623,pujanga,,groin,
2624,pujeje,,mushy,
2625,puka,,young wood *chicken,
2626,puka,,"knuckle, knob, hump, knot",
2627,pulo,,small *hill,
2628,pulono,ha,"watch, stare, look attentively, to be watched",
2629,pululu,i,,
2630,pung,,k o *pandanus,
2631,puniti,,coconut palm *bark,
2632,punuhu,ha,satiated,
2633,puonga,,bubble up,
2634,pupu,o,k o *bird,animal
2635,pupuung,,ankle,
2636,puro,,k o *tree,
2637,purutu,,"abraded, skinned",
2638,putuhu,,decide,
2639,puturungu,i na,"strong, powerful",
2640,raba-tigo,,k o *wood,
2641,rabu,,"winch, hoist the sail",
2642,rabutu,,stuck together,
2643,radako,,strip off s t,
2644,raga,,"withered, barren, dry, frightened, dumbfounded",
2645,ragoho,,scratch,
2646,ragumu,,k o *lizard,
2647,raha,,"feel, mean, think",
2648,rahai,,"beautiful, handsome, graceful",
2649,rahamati,,"blessing, fortune, properity",
2650,rahi,,"nearsighted, myopic",
2651,rahuku,,uproot,
2652,rai,,k o *mushroom,
2653,raki,,planting,
2654,rako,,attatch,
2655,rakutu,,liana,
2656,rama,,"swell, expand",
2657,rame,,"celebrate, feast",
2658,ramoho,,"press, squeeze, knead",
2659,rangi,,climb,
2660,rano,,"rub, anoint",
2661,rapa-rapa,,spices,
2662,rara,,stand apart,
2663,raratuhu,,k o *banana,
2664,rari,,spy,
2665,raro,,"go out of the way, thick *peels",
2666,rato,o,storm,nautical
2667,ratuhu,NUM,hundred,
2668,rau,,"half *ripe, breakers",
2669,rauku,,warm above fire,
2670,rawiti,,split bamboo *mat,
