1822,ia,,yes,
1823,iafa,o,porpoise,animal
1824,iaha,,,
1825,iata,NUM,four,num
1826,ibelihi,,evil spirit,
1827,idahi,o,k o small bird,animal
1828,ido,o,mackerel,fish
1829,ido,o,mongoose,animal
1830,idowau,,sayur liling,
1831,idu,,lie down,
1832,idulu,i,"turn over, your sarong is on inside-out",
1833,-ie,DIR,upward,dir
1834,iete,ho ma,laugh,
1835,igini,,fish trap,
1836,igo,ho,"love, like",
1837,igo-igoro,,"coast, sail close to shore",nautical
1838,igono,o,"coconut, coconut palm, coconut (still on the tree)",food
1839,igutu,,nest,
1840,iha,,"hedge, fence",
1841,-iha,DIR,landward,dir
1842,ihanga,ma,gunnel,nautical
1843,ihara,,chicken scratching,
1844,ihene,ho,hear,
1845,ihihi,o,urine,
1846,ihoro,ho,"wash dishes, scour, grind, clean",
1847,ihumu,,trembling,
1848,ija,ho ma,buy,
1849,ijo,ma,green,
1850,-ika,DIR,"allative directional suffix, ""away""",dir
1851,ilingi,o,voice,
1852,ilyaka,,marry,
1853,imu,o,k o spirit,magic
1854,ingiri,nanga,tooth,body part
1855,initara,,light,
1856,inomo,o,food,
1857,inongo,,"here, now",
1858,ipiti,,"pinch, squeeze",
1859,iriki,ha,"choose, select",
1860,iruhu,,skim,
1861,iti,,only,
1862,iunu,,"hide, conceal",
1863,iwa,ha,not present (for people),
1864,iwi,,rattan,
1865,ja,o,casting net,fishing
1866,jabibi,,blister,
1867,jabu-jabu,,sago gutter,
1868,jaga,,(branch of tree),
1869,jai-jai,,hasty,
1870,jajawa,,coconut water seperated from milk,
1871,jaji,o,"resemblance, promise, agreement",
1872,jako,,"bearing, appearance, stature",
1873,jako-jaka,,net landing,
1874,jamani,,"face, countenance",
1875,jame,,"taste, sample",
1876,jamu,o,"bell, clock",time
1877,janga,,"shine, glitter",
1878,janga,,beams,
1879,janga-janga,,brilliant,
1880,jangela,o,window,
1881,jarita,,story,
1882,jaru,,aunt,
1883,jati,,wood,
1884,jela-jela,,grass,plant
1885,jere,,"grave, cemetary",
1886,jijibobo,,spoon,
1887,jijiga,,orange,
1888,jiko,,"bay, bight, creek",
1889,jobiri,,ancestor,
1890,jobo,,"go, depart",
1891,jobubo,,"source, also",
1892,jojo,,paternal uncle,
1893,jojo,,"handrail, hold fast",
1894,jojongo,,pearl,
1895,jojopu,,syringe,
1896,joko-joko,,bamboo bench,
1897,jongutu,,mat,
1898,jopu,,squirt,
1899,joro,,fallow garden,
1900,joro-joro,,"garden, singing game",
1901,jou,,gentleman,
1902,juangana,,large canoe,
1903,jubale,,splice rope,
1904,jumu,,calk,
1905,ka,,only,
1906,kabelanga,,cocnut shell,
1907,kabi,o,goat,
1908,kaboto,,schooling fish,
1909,kabutu,o,puffer fish,fish
1910,kadu,o,sack,
1911,kadu-kadunu,,"sleepykaeli, diligent",
1912,kadunu,,bend forward,
1913,kafo,,dust,
1914,kafo-kafo,,k o mussel,
1915,kagunga,,large canoe,
1916,kaha,,"country, region",
1917,kahawari,,cassowary,
1918,kahina,,mirror,
1919,kahitela,o,"corn, sweet potato, corn",food
1920,kaho,o,dog,animal
1921,kahoho,o,grasshopper,animal
1922,kahuruono,INTEROG,when (in the future),
1923,kai,ma,"skin, hide, bark",body part
1924,kailaka,o,k o liana,plant
1925,kailupa,,kapok,
1926,kaingo,o,k o sea snake,animal
1927,kaja,,palm mat,
1928,kaka,,coral,
1929,kakadono,,joint,
1930,kakaluepata,o,oar,nautical
1931,kakatama,ma,tongs,tool
1932,kakatama,o,scorpion,insect
1933,kakihi,,slit,
1934,kakoto,nanga,eyelash,body part
1935,kakuba,o,a k o banana tree,food
1936,kalero,,lime oven,
1937,kalubaharu,,black coral(?),fish
1938,kalulu,,k o canoe,nautical
1939,kalupapa,,ear drum,body part
1940,kalyidu,,"lust, desire",
1941,kamo-kamoro,,clouds,
1942,kane-kane,,tree ant,
1943,kangano,PART,earlier,
1944,kangela,,"burden, trouble, anxiety",
1945,kapa,,"cotton, ship",
1946,kapeta,,kick with foot,
1947,kapu,,stain,
1948,karahi,,"rat, mouse",
1949,karana,,"respect, misfortune(Ternate)",
1950,kari,,decide arbitrarily,
1951,karianga,o,"iguana, lizard",animal
1952,karo,o,coral,nautical
1953,kateko,o,pandanus mat,
1954,katu,o,roof,
1955,kawahi,o,wild banana,plant
1956,kaweli,,throw,
1957,kawihi,,kite,
1958,kekere,,rasp,
1959,kelaki,,complaint,
1960,kele,,bamboo water cask,
1961,kelehoro,ho,follow the mountainside,
1962,kelenga,ho,"place, lay",
1963,keoko,ho,"to be cowardly, cowardice",
1964,kera,,massage,
1965,kerewoto,ha,"separate, we were separated",
1966,keteko,o,"sago bread, cooked sago",
1967,kia,Q,,
1968,kiai,,Chinese,
1969,kiani,PART,must,
1970,kiarono,o,k o basket,
1971,kiawa,o,taro,food
1972,kibiri,,"spit, saliva",
1973,kiditoko,,the very last,
1974,kie,o,mountain,
1975,kiguru,,sago drain,
1976,kikihini,nanga,sideburns,body part
1977,kikisi,o,batten,weaving
1978,kilehoro,,sprain,
1979,kilianga,ha,"break o ff, demolish",
1980,kilioro,,turn,
1981,kiloana,o,bamboo water cask,
1982,kilotini,,"drift wood, dead wood",
1983,kinitara,i,to be light,time
1984,kioko,i na,to be sleepy,
1985,kiria,,"frequent, many",
1986,kiwuku,,pull out s t,
1987,ko,,"embrace, hug",
1988,koaha,,better,
1989,koali,PART,no,
1990,koano,,"sultan, k o gum tree",
1991,kobara,,leaf of areca palm,
1992,kobo,o,manatee,animal
1993,kobongo,,bone,body part
1994,koboto,o,oath,
1995,kobowo,o,water buffalo,animal
1996,kobu,,pick up,
1997,koca-koca,o,boring insect,animal
1998,kofin,,fez,
1999,kofo,,drag net,
2000,koha,,harsh,
2001,kohe,o,year bird,animal
2002,kohuta,o,k o banana,food
2003,koiwa,PART,not present (for non-humans),
2004,kokaleda,o,k o frog,animal
2005,kokarai,o,quiet the wind,magic
2006,koko,o,k o gourd,food
2007,kokoa,,sleeping mat,
2008,kokoho,,night owl,animal
2009,kokokoho,,warp,
2010,kokono,,egg basket,
2011,kokoreehe,o,cricket,animal
2012,kokotu,,black,color
2013,kolo,,embrace,
2014,kololo,,embrace,
2015,kolotau,,mattress,
2016,kolubati,,worms,
2017,kolyoba,,"fisheagle, Madole",
2018,komene,o,k o tree,plant
2019,komo-komo,o,sago porridge,food
2020,kongo,,tears,
2021,kookoro,,"bent, crooked",
2022,kope,,turn away,
2023,kopi,o,coffee,
2024,kore,o,wind,
2025,korema,o,date palm,plant
2026,kori,,"scrape, grate",
2027,kori-kori,o,tree frog,animal
2028,koroana,,lose a child,
2029,korona,i,middle,time
2030,koru,o,"lobster, crab",animal
2031,koruku,,morning star,nautical
2032,kota,,fortress,
2033,kotibi,,busy,
2034,koti-koti,,"dress, skirt",clothing
2035,kotiri,,"stiff, starched",
2036,kouno,o,k o fish,fish
2037,kuama,o,spear (general term),hunting
2038,kubu-kubo,o,,fish
2039,kucawolo,o,k o forest bird,animal
2040,kucubu,o,thorn apple,plant
2041,kuda,,"trestle, support",
2042,kuda-kuda,,weed tool,
2043,kudofo,ma,aren palm leaf sheath,plant
2044,kudoti,,war,
2045,kuho,o,k o marsupial,animal
2046,kukihi,ma,banana flower,plant
2047,kule,,evil spirit,magic
2048,kumati,,"splendor, shine",
2049,kumuruku,i,"lopsided, roll (of a boat)",nautical
2050,kupa,o,ketupat,food
2051,kupe,,eye of a needle,house
2052,kuranga,PART,less (than),
2053,kurati,ma,yellow,color
2054,kuru,,"charcoal, soot",
2055,kuru-kuru,,"hen, chicken",animal
2056,kururihi,,"snore, moan",
2057,kururu,ha,scrape (shave the roughness off pandanus),
2058,kurutu,i,"long, far, length",
2059,kutu,o,k o snail,animal
2060,labara,o,wild cat,animal
2061,labu,o,k o watermelon,plant
2062,lada,o,pepper,food
2063,lage,ho,lift up s t,
2064,lai,,float on wings,
2065,laia,,dish,
2066,laikodu,o,k o jellyfish,fish
2067,lainkapu,,k o milkweed,plant
2068,lako,nanga,eye,body part
2069,laku,,"strongest, victorious",
2070,lalata,o,bamboo egg basket,
2071,langi,,rollers,
2072,lapuru,,lamp,
2073,lara,,cell,
2074,lata,,scorch,
2075,lawe,,thread,house
2076,leanga,o,makeral,fish
2077,lebi,,sheets of a sail,nautical
2078,lebo-leboto,,stagger,
2079,ledo,o,"albino, Caucasian",
2080,lefo,,write,
2081,lega,ho,go see s t,
2082,legono,,catch,
2083,leha,ho,ask,
2084,lehi,o,sleeping mat,
2085,leleanga,,kite,
2086,lelero,i,sunset,time
2087,leletongo,o,lightning,
2088,leliama,,fish sauce,food
2089,leoto,,anchor,nautical
2090,lepa,,"puddle, pool, marsh, deep bay",
2091,leri,,"stand on one side, slant",
2092,letongo,,"shine, glitter",
2093,lewaha,,mixed,
2094,lewanga,,coconut eaten by birds,
2095,lewangka,,handcuff,
2096,liamo,,weed,
2097,liara,,"drag, pull",
2098,liaro,,mast,nautical
2099,liate,,pole,
2100,libiri,,emigrate,
2101,libuku,,corner,
2102,ligihi,,rope,
2103,liha,o,k o tree,plant
2104,lihanga,o,"gong, metal bowl",
2105,lihunu,o,garden house,
2106,lihunu,,stalk,
2107,liko,ha,"snare, tie.up",
2108,liliko,ma,snare,
2109,liliri,o,tool for making strips for basketry,weaving
2110,limoro,ho,hunt,hunting
2111,linga-linga,,go by land,
2112,lingiri,ha,"look for, inquire, I make money by selling palm wine",
2113,lio,ho,"turn back, return",
2114,liporete,ho ma,sit back to back,
2115,lita,o,iron nail,house
2116,litoraka,,rafter,house
2117,liweweru,o,pohon casuarus,plant
2118,loa,,yard,
2119,lobe,o,torch,
2120,lobi,o,cloud,nautical
2121,lobi-lobi,o,dark clouds,
2122,lola,,reconcile,
2123,loleba,o,"warp, weft",weaving
2124,loleoto,,anchorage,
2125,lolioanga,o,k o ant,animal
2126,loliti,,turn s t,
2127,loloha,o,yard,
2128,lololo,o,shell,animal
2129,lolongutu,,red grasshopper,
2130,lolou,,writing tool,
2131,lori,,k o duck,bird
2132,loro,,glass,
2133,lotengi,,"ceiling, attic",
2134,loti,,one unpaired,
2135,loto-lotono,,notched,
2136,lotono,,make notches,
2137,lou,,sketch,
2138,louhu,,smooth,
2139,louku,,smoldering,
2140,lowo,,worn off,
2141,lowo,,low ground,
2142,luga,,k o pigeon,
2143,lugo,,pronunciation,
2144,lugu,,paralysed,
2145,luhungu,,"cover up, cover",
2146,luhungu,,stamping block,
2147,luiti,,cut,
2148,luiti,,stroke,
2149,lukama,o,langsat,food
2150,luku,ma,deep,
2151,lukuku,,surface,
2152,lulu,,"roll, roll up, tumble",
2153,luluiti,,bow,
2154,lulule,o,butterfly,animal
2155,lulumiti,,moss,plant
2156,lungunu,o,"grave, casket",
2157,lupanga,o,"sinkhole, a stream that flows into a sinkhole",
2158,luri,o,red parrot,animal
2159,lurutu,,stand close together,
2160,luti,,smallpox,
2161,lutu,,sink,
2162,lyabo,,sharp,
2163,lyahini,,drive away,
2164,lyahini,ho,"drift away, drift (in a boat without paddling)",
2165,lyahiri,,swallow,
2166,lyaho,,calf,
2167,lyahongo,,gill,
2168,lyamiri,,"spoiled, sour",
2169,lyaru,,comfort a child,
2170,lyau,,howl,
2171,lyauhu,,smear grease,
2172,lyaunu,o,fish,fish
2173,lye,ha,"get, take",
2174,lyeha,ma,"keel, mainland, in particular the large island of Halmahera",
2175,lyia,ho,hunt with dogs,hunting
2176,lyikutu,,"tie, bind",
2177,lyoboho,,swell,
2178,lyohihi,ho ma,urinate,
2179,lyoho,,smoke,
2180,lyokini,,pour out dry goods,
2181,lyoko,o,"shit, excrement",
2182,lyoku,o,mountain,
2183,lyokuku,,opening,
2184,lyou,nanga,"leg, foot",body part
2185,ma,NCL,genetive noun marker,
2186,ma-,RFLX,reflexive verbal prefix,
2187,maata,ma,"cold, cool, fresh",
2188,madango,,"as, so much as, by resemblence",
2189,mahau,ho ma,wash (one's) face,
2190,mahirama,,completely covered,
2191,mai,,"fade, wilt, whither, harpoon shaft",tool
2192,maihi,,fortune telling,
2193,maijanga,o,"deer, antler",animal
2194,maiki,,open,
2195,makahe,o,k o fish,fish
2196,makamahingi,,threaten,
2197,make,ha,"find, obtain, receive, aquire, discover",
2198,makokuduku,,cover the head,
2199,makoro,o,"male pig, male.pig",animal
2200,mali,,bitter,
2201,malige,,palace,
2202,maling,,"guide, pilot",people
2203,malya,,"permit, allow, leave behind",
2204,malyeke,,ashamed,
2205,mamata,,belly,
2206,mamene,o,brain,body part
2207,mami,ha,"rinse s t, rinse (oneself)",
2208,manarama,,work,
2209,mandarahi,,casava,
2210,mane,,court s o,
2211,mane-mane,,beads,
2212,manga,o,mango,food
2213,mangale,PART,because,
2214,manoko,o,bat,animal
2215,mao,,"feel, feelings",
2216,maoko,ho,stand up,
2217,maraha,,"vapor, mist, haze",
2218,marai,PART,"roughly, must",
2219,marangi,,opposite,
2220,maratana,,flower,
2221,mari,,stone,
2222,maruhu,,feast,
2223,mata,,end,
2224,matana,,tiger,
2225,matera,,deliver magic formula,
2226,matiga,,butter,
2227,matoko,,show,
2228,mayoro,o,,plant
2229,mede,,"indeed, yet",
2230,mede,o,"moon, month",time
2231,mediringi,PART,day after tomorrow,time
2232,mehanga,,sponge,
2233,mehehe,o,goat,animal
2234,meki,,"magician, shaman",
2235,meki,,amulet,
2236,mela,ma,"rotten smell, smelly basket",
2237,meleu,,wild chicken,
2238,melumu,,k o sea polyp,
2239,memele,,bamboo knife,
2240,meo,,cat,
2241,meta,,"aim, take aim",
2242,mi-,PRO,1exc,
2243,mia,o,monkey,animal
2244,mibihi,ma,black,color
2245,midila,,bring fire together,
2246,midiringi,PART,day after tomorrow,time
2247,mikini,,k o banana,
2248,mimiri,o,millipede,animal
2249,mirimi,,gall bladder,
2250,moana,,yawn,
2251,moayu,,Malay,
2252,modeke,,consent,
2253,mode-modeko,,fill completely,
2254,modoi,o,"snare, trap, the pig stepped on the snare and it sprung",hunting
2255,modongo,ho,"afraid, timid",
2256,moduku,,"brooding, certain",
2257,modukua,adv,perhaps,
2258,moha,o,"cotton, linen",
2259,moholehe,o,young woman,people
2260,moho-mohoino,,dawn,
2261,moi,num,one,
2262,moi-moi,adv,all,
2263,moku,ho,carry on shoulder,
2264,moku-moku,o,waves,nautical
2265,moku-mokulu,,granular,
2266,mokuru,o,"areca palm, chew areca, betel",food
2267,mologotu,o,ebony,plant
2268,moluo,,bore,
2269,molyoka,,"married woman, daughter in law",
2270,momame,,cookies,
2271,momo,o,grass,plant
2272,monaoko,NUM,twenty,NUM
2273,mongo,o,fathom,
2274,mongolyo,o,kind of fern (used to tie rim on habongo),plant
2275,mongoro,,"faint, unconscious",
2276,morene,,"rejoice, be pleased",
2277,moributanga,NUM,sixty,
2278,morihiwo,NUM,ninety,
2279,moritoa,NUM,fifty,
2280,morituange,NUM,eighty,
2281,moritumidi,,seventy,
2282,moroini,,tame,
2283,moromu,,"match, fuse",
2284,moruange,NUM,thirty,
2285,moruata,NUM,forty,
2286,moruono,PART,"how many, several",
2287,moteke,ha,"follow, go after",
2288,motoa,NUM,five,
2289,motumu,i,lie face down,
2290,mou,ho,"to be deaf and dumb, to be silent",
2291,muhu,,destroy,
2292,muhuku,,"irresponsible, airhead, epilectic fit",
2293,muhungu,,season,
2294,muhutika,,pearl,
2295,mui,,pit,
2296,mulaha,,neap tide,
2297,mumo,,tread on,
2298,mumuru,o,sea urchin,animal
2299,muna,PRO,"3f, she",
2300,muruakaka,,phlegm,
2301,murue,ho ma,to go with empty hands,
2302,murumu,o,"star, phosphorescence (on the ocean), comet, fireflies, shooting star",nautical
2303,muruono,,,
2304,murutu,i,"grunt, buzz, drone",
2305,muta,,stupid,
2306,mutiti,,sweet,
2307,mutuade,,therefore,
2308,nabo,,wound,
2309,nafali,,"promise, agreement",
2310,naga,,"be present, exist",
2311,naga,,dragon,
2312,nagara,,"cable, apable",
2313,nagimi,,debt,
2314,nahibi,,casava,
2315,nahiri,,shallow,
2316,nahiri,,COUNT (bamboo),
2317,naka,o,soursop,food
2318,nako,ha,"know, COND",
2319,nalo,,"rotten, worn",
2320,namo-daro,,pigeon,
2321,nana,,pus,
2322,nanalingi,o,k o tree whose bark is boiled and used in palm wine,plant
2323,nanamo,ho,hunt birds,hunting
2324,nanao,o,sleeping mat,
2325,nanere,,dream,
2326,nao,,cover,
2327,nauoko,o,fish,fish
2328,nauru,ma,"man, male, bull",
2329,nawoko,,,
2330,ne,,here,
2331,nena,DEM,"this, here",
2332,nenanga,DEM,"here, right here",
2333,ngaamaka,,old days,
2334,ngabau,o,k o thorny liana,plant
2335,ngade,PART,"nearly, almost",
2336,ngaere,o,"river, stream",
2337,ngago,,ant,
2338,ngagu,,profitable,
2339,ngahiri,,product,
2340,ngahoko,,nipple,
2341,ngai,,COUNT (fish),
2342,ngairi,o,stream,
2343,ngaku,,"believe, trust",
2344,ngale,,"reason, cause",
2345,ngale-ngale,,"youth, young man",
2346,ngali,,change,
2347,ngalo,,crossbeam,
2348,ngamo,ho,"quarrel, be angry",
2349,nga-moi,,k o banana,
2350,ngangangoro,o,k o edible crab,animal
2351,ngangoro,ma,splendid,
2352,nganiki,,sauce,
2353,nganono,,"hope, trust, respect",
2354,ngarama,o,k o eel,fish
2355,ngari-ngari,,"single, alone, only",
2356,ngaro,PART,"yet, nevertheless",
2357,ngauku,nanga,ear,body part
2358,ngawatero,o,rainbow,
2359,ngawele,ho,trip,
2360,ngekomo,o,"road, path",
2361,ngengenga,o,k o tree,plant
2362,ngi,,container,
2363,ngidu,o,small tree lizard,animal
2364,ngidulu,o,small parakeet,animal
2365,ngimoi,NUM,ten,num
2366,ngina-ngina,,"narrow, thin",
2367,ngiriki,,kernel,
2368,ngoere,o,sarong,
2369,ngogata,,section a fruit,
2370,ngogoro,,dry season,
2371,ngohabeloro,o,small sea snake,animal
2372,ngohaka,o,"child, give birth",
2373,ngoheka,o,"woman, female",
2374,ngohi,PRO,1,
2375,ngoho,,fetch s o,
2376,ngohokunu,o,k o snake,animal
2377,ngoi,ma,"many (things), many (people)",
2378,ngoko,o,k o banana,food
2379,ngoku,o,k o wood pigeon,animal
2380,ngoluku,o,,
2381,ngolyowo,o,"scaffold, collarbone",body part
2382,ngomahoka,,drink entirely,
2383,ngomi,PRO,first-person plural exclusive independent pronoun,
2384,ngomoti,o,k o wood pigeon,animal
2385,ngona,PRO,second-person singular independent pronoun,
2386,ngone,PRO,first-person plural inclusive independent pronoun,
2387,ngongaku,,"belief, trust",
2388,ngongohaka,o,k o banana,plant
2389,ngoo,,separate,
2390,ngooto,,ocean,nautical
2391,ngorana,o,door,
2392,ngori,PRO,1,
2393,ngorumino,o,morning,time
2394,ngotera,o,tree frog,animal
2395,ngotiri,o,"canoe, to sail a canoe, crossbeams of the canoe, crossbeams of the canoe, mast step, keel, outriggers, helmsman, rudder",nautical
2396,nguha-nguhama,i,"inedible, stale, mouldy",
2397,ngumi,o,"moustache, beard",
2398,ngunungu,nanga,"nose, nostril, rampart (of a mountain)",body part
2399,ngurato,nanga,vein,body part
2400,ngute,o,"stair, ladder",
2401,ngutuku,o,"root, root, tree root",plant
2402,ngututu,o,k o tree,plant
2403,nguuhumu,o,alang-alang grass,plant
2404,ngware,o,grass ???,plant
2405,ni-,PRO,2p,
2406,niata,,"invoke spirits, wish, desire",
2407,nike,,,
2408,nikere,o,k o small fish,fish
2409,niki,ha,"go after, follow",
2410,nipa-nipa,,by,
2411,niporo,,go aslant,
2412,niraka,o,"right, to be to the right, right hand, keep right",
2413,nita,o,light,
2414,nitomo,,stick,
2415,nituhuhu,,shrew,
2416,no-,PRO,2S,
2417,noa,ho,"fill, put in, they put coconuts in the basket",
2418,noara,o,k o fish,fish
2419,nobo,,swelling,
2420,noboho,,swelling,
2421,nonai,,bait,
2422,nongu,,charcoal,
2423,nouhu,o,k o tree,plant
2424,nowi,ha,"cut off s t thin, peel",
2425,nuhu,,island (Jav),
2426,nyare,,reef,
2427,nyata,,"look at, inquire into",
2428,nyau,,fish,
2429,nyawa,o,"person, origin, I come from Tobelo, to be accompanied by s o",
2430,nyawa-nyawa,o,"doll, painting (of a person), representation of a person",
2431,nyiara,,canary tree,
2432,nyimo,,fishline,
2433,nyoa,,"k o stomach illness, k o fish",
2434,nyonyau,,"search for fish, fishline",
2435,nyonyie,,east,
2436,o,NCL,noun marker,
2437,oa,,aunt,
2438,oaha,i,become dry,
2439,oara,ha,run away,
2440,obi,,inflamed,
2441,obiri,,spittle,
2442,ode,,indeed,
2443,odiri,,"burning, hot, spicy",
2444,ofi,,flat,
2445,oga,,paralyzed,
2446,ogana,,coconut milk sauce,
2447,ogoro,,stopping of s t,
2448,oguru,,thigh,
2449,ohaka,,"cooked, done",
2450,ohana,ho,"approach, push",
2451,-ohi,vsf,repetitive aspectual suffix,
2452,ohiki,ha,"bathe, bathe oneself, take a bath",
2453,ohu,,earthquake,
2454,ohumu,,cook,
2455,ohungu,o,wasp,animal
2456,oiki,,"go, set out",
2457,-oka,LOC,at,
2458,okere,ho,drink,
2459,oko,,stand on end,
2460,-oko,DIR,seaward,dir
2461,okoko,nanga,"chin, lower jaw",body part
2462,ole,,crotch,
2463,olete,,penetrate,
2464,olu,,overflow,
2465,oluku,ho,"not want, refuse s t",
2466,olyomo,ho,"eat, eat s t",
2467,omanga,,full,
2468,omu,i na,"jealous, jealousy",
2469,omuku,i,ripe,
2470,opuru,,spittle,
2471,ora,ha,rob,
2472,ora,nanga,daughter,kin
2473,orahi,o,hour,
2474,orangi,,serants,
2475,orehe,ho,"cry, whine",
2476,oriki,ho,"see, see with s t, able to see, I don't see him",
2477,oro,,become cloudy,
2478,orumu,,come,
2479,orutu,i,fight (of dogs),
2480,otaka,,fall,
2481,otama,,leave,
2482,otili,,canoe (Tug),
2483,otini,,handle,
2484,oto,,cut,
2485,oto,o,"automobile, vehicle",
2486,owa,nanga,aunt,kin
2487,oworo,,sword,
2488,paakoro,i,slippery,
2489,paca,,"smear, brush",
2490,padaka,,short,
2491,padamara,o,lamp,
2492,padara,,indigestion,
2493,pado,,leprosy,
2494,padoha,i,"poisonous, poison",
2495,pagoto,o,"bad smell, smelly, odiferous",
2496,paha,i,"after, following, let's eat and then afterward drink palm wine",
2497,pahagi,,corner,
2498,pahi,,shoal,
2499,pahitaka,o,funnel for filling sago mold,
2500,pahugo,,asthmatic,
2501,paka,ha,throw (a round object),
2502,pakata,,k o canoe,
2503,pakisani,,uncivilized,
2504,pako,ma,"thick, coarse",
2505,pakoro,ha,cut,
2506,palado,o,coconut rat,animal
2507,palaka,,edge,
2508,palele,,sell,
2509,pali,,rebel,
2510,pali,ha,roll up,
2511,palyanga,,"touch, feel",
2512,pamara,o,"knife, razor",
2513,pana,,shoot with bow,
2514,panata,,disordered,
2515,panawa,o,medicine,
2516,pancora,,"drain, funnel",
2517,panga,nanga,elbow,body part
2518,papa,,reef,nautical
2519,paraha,,pin s t,
2520,parahaja,,without payment,
2521,parahi,nanga,beard,body part
2522,parati,,"share, portion",
2523,pariama,o,"Pleiades, year, rust",time
2524,parihi,,"sweep away, wipe off",
2525,parting,,wind up,
2526,paruru,,laxitive,
2527,patidoi,,chest,
2528,pawa,,chisel,
2529,paya,i,"intense, serious",
2530,payae,o,palm leaf cup,
2531,payu,o,"umbrella, to use as an umbrella, he uses the leaf as an umbrella",
2532,pea,o,"skull, cranium, bald",
2533,peda,o,"sago, prepare sago, lay out sago to dry",
2534,peda-peda,o,arrowroot,
2535,pedeke,,frog,
2536,peduru,,k o tree,
2537,pehaka,i na,become wet,
2538,peki,,"make dirty, defile, contaminate",
2539,pekoto,,cross legs,
2540,pelanga,,"bent, crooked",
2541,peleke,,stumble,
2542,pelelaka,,"lean, thin",
2543,peleoko,,"curved, not straight",
2544,peneto,,"narrow, tight",
2545,penga,,"beat, pulse",
2546,penga-penga,,play marbles,
2547,pepe,,"wrap up, enclose",
2548,pepe,nanga,uncle (mother's brother),kin
2549,perehu,,"shut, close",
2550,pereki,,old,
2551,peri,,score,
2552,peringana,,"scatter, disperse",
2553,peseke,ma,"dirt, dirty",
2554,piara,ha,raise,
2555,pida,,unfinished handiwork,
2556,pidaha,,hole,
2557,pidili,,"release, let go",
2558,pidingi,,k o belt clasp,
2559,pigu,,k o small basket,
2560,piha-pihana,,use up entirely,
2561,pilangu,,contribute,
2562,pilatu,,"pinch, wedge in",
2563,pilipere,,struggle,
2564,piloko,,blind,
2565,pilopuru,,break,
2566,pim,,k o palm,
2567,pine,,rice,
2568,pineau,,k o coconut,
2569,pinoa,,flower of aren palm,
2570,pipi,,money,
2571,pipidoro,,k o magic charm,
2572,pipiheni,,k o large black beetle,
2573,pipiti,,"grub, caterpillar",
2574,pirini,,thick,
2575,pitata,i,"spring (of a trap or snare), the pig stepped on the snare and it sprung",hunting
2576,pitoko,,"stamp, kick",
2577,pitu,,k o tree,
2578,pitua,,customs,
2579,poa,ha,"have strength, be able, flow over, run out",
2580,poaka,,cry,
2581,podo,,short,
2582,podoje,,"money purse, pocket",
2583,poha,ho,hit,
2584,pohi-pohi,,k o mangrove,
2585,pohuku,,deny persistently,
2586,pohuku,,"fill up, fill in",
2587,poka,,hit with hand,
2588,pokoamo,,sago trough,
2589,poko-poko,,k o banana,
2590,pokoro,nanga,"abdomen, groin, dysentery",body part
2591,pola,,roasted sago,
2592,pole-pole,,fish eagle,
2593,polo,,"short, stump",
2594,poloto,,press between fingers,
2595,polu,,"crowd together, embrace",
2596,pongo,,deaf,
2597,pongono,,be deaf,
2598,pono,,bewitch s o,
2599,ponu,,bend forward,
2600,pooko,,crack,
2601,pooteke,,"crack, split, burst",
2602,popa,,"infant, small child",
2603,poparaka,,liana,
2604,populegana,,k o snake,
2605,porete,,back,
2606,porohono,,"chilly, feverish, fearful",
2607,potati,,large edible land crab,
2608,poteloti,,pencil,
2609,potoka,,"crack, burst",
2610,puda,,surface,
2611,puga,,limp,
2612,pugili,,"bent, broken",
2613,pugu-pugutu,,k o large black ant,
2614,puha,,decay,
2615,puha,,"crease, fold, tangled",
2616,puhu,,cholera (?),
2617,pujanga,,groin,
2618,pujeje,,mushy,
2619,puka,,young wood chicken,
2620,puka,,"knuckle, knob, hump, knot",
2621,pulo,,small hill,
2622,pulono,ha,"watch, stare, look attentively, to be watched",
2623,pululu,i,,
2624,pung,,k o pandanus,
2625,puniti,,coconut palm bark,
2626,punuhu,ha,satiated,
2627,puonga,,bubble up,
2628,pupu,o,k o bird,animal
2629,pupuung,,ankle,
2630,puro,,k o tree,
2631,purutu,,"abraded, skinned",
2632,putuhu,,decide,
2633,puturungu,i na,"strong, powerful",
2634,raba-tigo,,k o wood,
2635,rabu,,"winch, hoist the sail",
2636,rabutu,,stuck together,
2637,radako,,strip off s t,
2638,raga,,"withered, barren, dry, frightened, dumbfounded",
2639,ragoho,,scratch,
2640,ragumu,,k o lizard,
2641,raha,,"feel, mean, think",
2642,rahai,,"beautiful, handsome, graceful",
2643,rahamati,,"blessing, fortune, properity",
2644,rahi,,"nearsighted, myopic",
2645,rahuku,,uproot,
2646,rai,,k o mushroom,
2647,raki,,planting,
2648,rako,,attatch,
2649,rakutu,,liana,
2650,rama,,"swell, expand",
2651,rame,,"celebrate, feast",
2652,ramoho,,"press, squeeze, knead",
2653,rangi,,climb,
2654,rano,,"rub, anoint",
2655,rapa-rapa,,spices,
2656,rara,,stand apart,
2657,raratuhu,,k o banana,
2658,rari,,spy,
2659,raro,,"go out of the way, thick peels",
2660,rato,o,storm,nautical
2661,ratuhu,NUM,hundred,
2662,rau,,"half ripe, breakers",
2663,rauku,,warm above fire,
2664,rawiti,,split bamboo mat,
2665,redi,,"garden, cleaned, cleared",
2666,refe,,wings,
2667,regu,,divide,
